# t (s), V (Volts)
2.403000, 1.134777
2.404000, -0.649798
2.405000, 1.222291
2.406000, 1.172329
2.407000, -0.352813
2.408000, 0.607241
2.409000, -0.846269
2.410000, 0.719571
2.411000, 0.247718
2.412000, 1.478989
2.413000, 0.929866
2.414000, 0.300942
2.415000, 1.614117
2.416000, 0.766863
2.417000, 0.970104
2.418000, 0.721033
2.419000, 0.870348
2.420000, 2.096718
2.421000, 3.375167
2.422000, 1.393352
2.423000, -0.592349
2.424000, -0.520382
2.425000, 2.213855
2.426000, 0.618977
2.427000, 1.221132
2.428000, 0.597842
2.429000, -0.043590
2.430000, 0.534528
2.431000, 1.955538
2.432000, -0.664039
2.433000, -0.508830
2.434000, 2.628997
2.435000, -0.956188
2.436000, 2.770724
2.437000, -0.462030
2.438000, 0.598734
2.439000, -0.376590
2.440000, 1.219417
2.441000, 2.183441
2.442000, 0.103061
2.443000, 1.778770
2.444000, -0.402367
2.445000, 0.980353
2.446000, 0.780845
2.447000, 2.998020
2.448000, 2.046389
2.449000, 0.055217
2.450000, -0.048380
2.451000, 0.510377
2.452000, -0.474944
2.453000, 1.589111
2.454000, 1.668388
2.455000, 1.711882
2.456000, 1.819197
2.457000, 0.865671
2.458000, 0.541052
2.459000, -0.295136
2.460000, 0.731781
2.461000, -0.196421
2.462000, -0.440453
2.463000, 1.402738
2.464000, 2.075966
2.465000, 1.264355
2.466000, 1.005320
2.467000, 0.023864
2.468000, 1.554310
2.469000, 1.689724
2.470000, 0.056978
2.471000, -0.120694
2.472000, -0.155084
2.473000, 1.153512
2.474000, -0.695169
2.475000, -0.754174
2.476000, -0.440490
2.477000, 2.778020
2.478000, -0.588578
2.479000, 0.253313
2.480000, 1.241623
2.481000, -0.976638
2.482000, 0.471355
2.483000, -0.004185
2.484000, 1.289164
2.485000, 0.422486
2.486000, -0.537898
2.487000, 2.191720
2.488000, -1.798771
2.489000, 0.635692
2.490000, 0.102497
2.491000, 0.578000
2.492000, -0.576406
2.493000, 1.275609
2.494000, 1.010794
2.495000, 0.832294
2.496000, 0.715792
2.497000, 2.690717
2.498000, -0.804844
2.499000, 0.793948
2.500000, -0.638155
2.501000, 0.406634
2.502000, -0.183983
2.503000, 0.547793
2.504000, 0.945354
2.505000, -0.406334
2.506000, 0.985749
2.507000, 1.153116
2.508000, 1.348108
2.509000, 1.138099
2.510000, 1.127352
2.511000, 3.033131
2.512000, -0.180214
2.513000, 0.734936
2.514000, 1.100576
2.515000, 0.216893
2.516000, 3.847169
2.517000, 2.473741
2.518000, -0.104310
2.519000, 1.438057
2.520000, -1.455211
2.521000, 0.451210
2.522000, -0.167021
2.523000, 0.690771
2.524000, 0.883172
2.525000, -1.118315
2.526000, 3.016777
2.527000, 1.303200
2.528000, 1.406899
2.529000, 1.446200
2.530000, 2.012427
2.531000, -0.030379
2.532000, 0.954073
2.533000, 0.461480
2.534000, 1.303622
2.535000, 2.027450
2.536000, 1.035798
2.537000, -0.679232
2.538000, 2.093243
2.539000, 0.527276
2.540000, 1.911764
2.541000, 2.041933
2.542000, 1.437006
2.543000, 0.596732
2.544000, -0.422191
2.545000, -0.180170
2.546000, 0.805881
2.547000, -0.528855
2.548000, 1.276987
2.549000, 1.292901
2.550000, 1.730587
2.551000, 0.791646
2.552000, -1.699498
2.553000, 1.710930
2.554000, 1.697171
2.555000, 1.975019
2.556000, -0.136223
2.557000, 0.788848
2.558000, 2.691096
2.559000, 2.559970
2.560000, 0.824771
2.561000, -0.883573
2.562000, -0.035230
2.563000, -0.359673
2.564000, 1.886027
2.565000, 1.384704
2.566000, 0.952007
2.567000, 0.988356
2.568000, 1.041678
2.569000, -0.301407
2.570000, 0.941578
2.571000, -0.335058
2.572000, 0.039451
2.573000, -2.130813
2.574000, 0.476784
2.575000, -0.081765
2.576000, -1.504165
2.577000, 0.239825
2.578000, -0.189080
2.579000, -0.047714
2.580000, 2.105472
2.581000, 0.058897
2.582000, -1.103620
2.583000, 1.539935
2.584000, -1.236772
2.585000, -0.732384
2.586000, 0.816257
2.587000, 0.745084
2.588000, 1.840058
2.589000, -0.967567
2.590000, 2.285601
2.591000, 1.255196
2.592000, -0.887494
2.593000, -0.457023
2.594000, 0.665430
2.595000, -1.181727
2.596000, 1.413181
2.597000, 1.143156
2.598000, -1.486300
2.599000, -1.144382
2.600000, -0.782629
2.601000, -0.536661
2.602000, 2.078139
2.603000, 1.732050
2.604000, 0.877179
2.605000, 1.113413
2.606000, 2.225596
2.607000, 1.256287
2.608000, 1.291617
2.609000, 0.541034
2.610000, 0.746230
2.611000, -0.975102
2.612000, -0.344647
2.613000, 0.669928
2.614000, 1.338299
2.615000, -0.005201
2.616000, 0.932248
2.617000, 0.018675
2.618000, 0.583578
2.619000, 0.376518
2.620000, -0.270073
2.621000, 1.732496
2.622000, -1.195905
2.623000, -0.628544
2.624000, 1.047159
2.625000, -0.584193
2.626000, -1.606871
2.627000, 2.017885
2.628000, 2.153191
2.629000, -0.726492
2.630000, 0.714195
2.631000, 1.802293
2.632000, -0.593617
2.633000, 1.502086
2.634000, 1.878861
2.635000, 0.343283
2.636000, 0.330296
2.637000, 0.584108
2.638000, -0.743394
2.639000, 1.259600
2.640000, 0.873267
2.641000, 1.552560
2.642000, 0.865437
2.643000, 0.481649
2.644000, 0.364177
2.645000, 1.313228
2.646000, -0.602064
2.647000, 0.222308
2.648000, 0.615067
2.649000, 1.900371
2.650000, -0.713634
2.651000, -1.122089
2.652000, -0.003091
2.653000, 2.673755
2.654000, -0.142544
2.655000, 1.609348
2.656000, 1.839309
2.657000, 0.144222
2.658000, -0.396868
2.659000, -0.059398
2.660000, 0.704537
2.661000, -0.801064
2.662000, -0.361279
2.663000, 2.103368
2.664000, -0.960891
2.665000, 0.305721
2.666000, -1.537157
2.667000, 0.819114
2.668000, -0.592409
2.669000, -0.144045
2.670000, 0.204848
2.671000, 1.838527
2.672000, 0.903888
2.673000, 1.948308
2.674000, 0.091542
2.675000, -0.443834
2.676000, -0.083058
2.677000, 0.756060
2.678000, 0.069329
2.679000, 0.504033
2.680000, 0.755525
2.681000, -0.486915
2.682000, -1.785202
2.683000, 1.840496
2.684000, 1.716183
2.685000, 0.567260
2.686000, 1.782765
2.687000, 1.026889
2.688000, 1.790506
2.689000, -0.667475
2.690000, 1.641298
2.691000, 2.408409
2.692000, 1.182016
2.693000, 0.395401
2.694000, -0.391462
2.695000, 0.167054
2.696000, 1.465651
2.697000, 0.369225
2.698000, 0.407615
2.699000, 1.076781
2.700000, 0.350523
2.701000, 0.721941
2.702000, 0.989302
2.703000, 1.184879
2.704000, 1.726880
2.705000, 1.429126
2.706000, 1.616444
2.707000, -0.130063
2.708000, -0.076301
2.709000, 2.231325
2.710000, 0.921652
2.711000, -0.683091
2.712000, 2.144826
2.713000, -0.383816
2.714000, -0.359827
2.715000, 1.512483
2.716000, 2.033336
2.717000, -0.131848
2.718000, -0.884664
2.719000, 1.023025
2.720000, 1.922895
2.721000, 0.747574
2.722000, -0.286813
2.723000, 0.824321
2.724000, 0.296597
2.725000, -1.047069
2.726000, 1.955530
2.727000, 0.362850
2.728000, 1.941598
2.729000, -0.328305
2.730000, 1.378058
2.731000, -1.907051
2.732000, 0.794629
2.733000, 1.093051
2.734000, 1.839037
2.735000, -0.792477
2.736000, 0.221287
2.737000, 0.561605
2.738000, 0.169621
2.739000, 0.323417
2.740000, 0.723028
2.741000, 0.907214
2.742000, 1.438335
2.743000, 1.697646
2.744000, 2.078236
2.745000, 1.508973
2.746000, 0.476170
2.747000, 0.389186
2.748000, 1.564466
2.749000, 0.764686
2.750000, 0.926594
2.751000, 0.545716
2.752000, 1.135769
2.753000, 0.867147
2.754000, 0.707324
2.755000, 0.913243
2.756000, 1.471981
2.757000, 1.605322
2.758000, 1.127865
2.759000, 0.342340
2.760000, 1.794721
2.761000, -0.455602
2.762000, 1.052042
2.763000, 0.898064
2.764000, 1.552968
2.765000, -0.582540
2.766000, -0.110945
2.767000, -0.975424
2.768000, 0.588707
2.769000, 2.419465
2.770000, 0.344524
2.771000, 0.645986
2.772000, -0.397296
2.773000, 0.595893
2.774000, 0.696787
2.775000, 1.471096
2.776000, 0.733696
2.777000, 0.317156
2.778000, 0.638597
2.779000, 1.792807
2.780000, 2.437608
2.781000, 0.873495
2.782000, 1.992734
2.783000, -0.481665
2.784000, 0.190033
2.785000, 0.712888
2.786000, 1.082374
2.787000, -0.640362
2.788000, 2.314700
2.789000, 0.326119
2.790000, 2.331126
2.791000, 0.498506
2.792000, 1.437863
2.793000, 0.352139
2.794000, 1.596753
2.795000, 0.633534
2.796000, 0.717324
2.797000, 0.585639
2.798000, 1.670887
2.799000, 1.916655
2.800000, -1.351481
2.801000, -0.263412
2.802000, 0.498288
2.803000, 1.651473
2.804000, 2.420669
2.805000, -1.017029
2.806000, 0.028092
2.807000, 0.024201
2.808000, -1.515658
2.809000, -0.387743
2.810000, 0.404813
2.811000, 1.231799
2.812000, 0.562903
2.813000, 1.043392
2.814000, 1.357899
2.815000, 0.625545
2.816000, -1.408850
2.817000, 0.678954
2.818000, 0.208842
2.819000, -0.144568
2.820000, 0.601407
2.821000, 0.943207
2.822000, -0.071753
2.823000, 2.297658
2.824000, 0.740833
2.825000, 0.179657
2.826000, 0.851990
2.827000, 1.129834
2.828000, 0.774230
2.829000, 0.846045
2.830000, -1.957078
2.831000, -0.340663
2.832000, 0.344535
2.833000, 1.706225
2.834000, -1.292253
2.835000, -1.331037
2.836000, -0.070375
2.837000, 0.549937
2.838000, -0.039324
2.839000, -0.705024
2.840000, 1.532381
2.841000, 0.739409
2.842000, -0.266921
2.843000, -1.621386
2.844000, -0.703734
2.845000, -1.057966
2.846000, 1.467149
2.847000, -0.211844
2.848000, 0.659106
2.849000, 1.061860
2.850000, -0.818464
2.851000, -0.435735
2.852000, 0.895620
2.853000, -2.005537
2.854000, -0.864945
2.855000, -1.870398
2.856000, 0.017536
2.857000, 3.285503
2.858000, 1.480687
2.859000, 0.530832
2.860000, -0.623112
2.861000, 0.495717
2.862000, 0.596657
2.863000, 1.435578
2.864000, 0.406318
2.865000, -0.714399
2.866000, 0.116072
2.867000, -0.401211
2.868000, -0.478153
2.869000, 0.622543
2.870000, -0.214152
2.871000, -1.196488
2.872000, 0.344620
2.873000, 0.215728
2.874000, 0.630137
2.875000, 0.448303
2.876000, 0.822630
2.877000, -0.774966
2.878000, -0.346959
2.879000, 1.666222
2.880000, 0.319724
2.881000, 1.413588
2.882000, 2.492573
2.883000, 0.847458
2.884000, 0.856332
2.885000, 1.779164
2.886000, 0.048267
2.887000, 1.528978
2.888000, 1.423647
2.889000, -1.710085
2.890000, 2.678135
2.891000, 1.291318
2.892000, 1.356605
2.893000, -0.986108
2.894000, 1.527934
2.895000, 0.661949
2.896000, 0.027344
2.897000, 1.380921
2.898000, 1.842866
2.899000, 0.453135
2.900000, 0.461685
2.901000, 0.071990
2.902000, -0.438616
2.903000, 0.481518
2.904000, 0.752774
2.905000, 0.331866
2.906000, 0.589763
2.907000, 0.158982
2.908000, 2.257087
2.909000, 1.274914
2.910000, -0.641421
2.911000, 1.321778
2.912000, -0.548327
2.913000, 1.881802
2.914000, 0.797564
2.915000, -0.263338
2.916000, 0.133222
2.917000, -1.579768
2.918000, 0.934593
2.919000, 0.641926
2.920000, 1.149115
2.921000, -2.351521
2.922000, 0.074057
2.923000, -0.033284
2.924000, -0.156568
2.925000, -0.017290
2.926000, -0.337938
2.927000, 0.732373
2.928000, -1.487865
2.929000, 0.394799
2.930000, 0.980111
2.931000, -0.889085
2.932000, -1.634289
2.933000, -0.302373
2.934000, 0.517801
2.935000, 0.376166
2.936000, 2.563668
2.937000, 1.092980
2.938000, -1.872022
2.939000, 1.099790
2.940000, -1.258029
2.941000, -0.380092
2.942000, -0.360327
2.943000, -0.550533
2.944000, 1.428568
2.945000, -0.211482
2.946000, 0.545124
2.947000, -1.290314
2.948000, 0.819703
2.949000, -1.016259
2.950000, 0.224881
2.951000, 2.009581
2.952000, -0.303410
2.953000, 0.556489
2.954000, 1.164428
2.955000, 1.513562
2.956000, -0.896736
2.957000, -0.206629
2.958000, 0.174843
2.959000, -0.336168
2.960000, 0.681934
2.961000, -0.192834
2.962000, -1.843015
2.963000, 1.985747
2.964000, 0.669962
2.965000, -0.056784
2.966000, 1.549872
2.967000, -0.897799
2.968000, 0.931582
2.969000, 1.263101
2.970000, -0.492172
2.971000, 0.682437
2.972000, 1.702630
2.973000, 0.576212
2.974000, 0.683555
2.975000, 1.360559
2.976000, 1.328534
2.977000, 0.885131
2.978000, -0.017630
2.979000, 0.368736
2.980000, 0.126550
2.981000, 1.657292
2.982000, 1.873949
2.983000, 1.430986
2.984000, 1.052254
2.985000, 0.026731
2.986000, 0.608051
2.987000, 1.190846
2.988000, -0.446033
2.989000, 1.268457
2.990000, 1.233298
2.991000, 1.801958
2.992000, 1.302940
2.993000, 0.367246
2.994000, 1.703908
2.995000, 1.835279
2.996000, 0.069128
2.997000, -0.529663
2.998000, 1.265187
2.999000, 0.632875
3.000000, 0.267793
3.001000, -0.854870
3.002000, -0.151303
3.003000, -0.364347
3.004000, 0.886056
3.005000, 0.152136
3.006000, 0.657269
3.007000, 0.975073
3.008000, 0.081339
3.009000, 1.317136
3.010000, -0.515525
3.011000, 0.410126
3.012000, 1.763726
3.013000, -0.425433
3.014000, 0.016986
3.015000, 0.591182
3.016000, 0.925810
3.017000, -0.190582
3.018000, 0.125985
3.019000, -1.085110
3.020000, 0.579215
3.021000, -0.608851
3.022000, -1.270861
3.023000, -1.779743
3.024000, 1.813614
3.025000, -0.055607
3.026000, 0.346857
3.027000, 1.319397
3.028000, 0.669087
3.029000, 0.865408
3.030000, -0.012950
3.031000, -1.088407
3.032000, 0.533014
3.033000, 0.473084
3.034000, 0.437356
3.035000, -0.296584
3.036000, -0.989935
3.037000, 0.229017
3.038000, -0.361654
3.039000, 1.063068
3.040000, 0.662472
3.041000, 2.209400
3.042000, -1.318477
3.043000, -0.049627
3.044000, 0.325118
3.045000, -0.877578
3.046000, 2.606814
3.047000, 1.697936
3.048000, 1.224284
3.049000, -0.848544
3.050000, 1.608905
3.051000, 0.496847
3.052000, 1.506569
3.053000, 0.042883
3.054000, 1.061899
3.055000, 1.211632
3.056000, 0.820757
3.057000, 1.248263
3.058000, 0.354101
3.059000, -0.377728
3.060000, 0.986434
3.061000, 0.519295
3.062000, 0.309575
3.063000, 0.669862
3.064000, 1.629120
3.065000, 0.398899
3.066000, 1.060084
3.067000, -0.444127
3.068000, 0.212531
3.069000, 0.826208
3.070000, 0.030915
3.071000, 1.357303
3.072000, 1.500332
3.073000, 1.402795
3.074000, 1.115198
3.075000, -1.243016
3.076000, 0.488482
3.077000, 0.051453
3.078000, -0.342712
3.079000, -1.778656
3.080000, 0.199874
3.081000, 0.305450
3.082000, -0.317994
3.083000, 3.432771
3.084000, 0.388764
3.085000, 0.833422
3.086000, 2.050390
3.087000, 1.211149
3.088000, 1.519416
3.089000, 0.898941
3.090000, -0.677677
3.091000, 2.582466
3.092000, 0.280027
3.093000, 1.836658
3.094000, 1.589663
3.095000, 0.558947
3.096000, 0.912124
3.097000, 1.746317
3.098000, 1.840990
3.099000, 0.448591
3.100000, 2.684391
3.101000, 0.808335
3.102000, 3.111595
3.103000, 0.248275
3.104000, 0.586804
3.105000, 2.052202
3.106000, 1.495924
3.107000, -0.843789
3.108000, 0.710521
3.109000, -0.211086
3.110000, 1.899221
3.111000, 2.731823
3.112000, 0.736042
3.113000, -0.110588
3.114000, -0.659214
3.115000, 0.432618
3.116000, 2.493658
3.117000, 1.363839
3.118000, 0.872214
3.119000, 1.548212
3.120000, 0.876040
3.121000, 1.610992
3.122000, 0.524213
3.123000, 1.439989
3.124000, 0.964702
3.125000, 2.239371
3.126000, 1.623097
3.127000, 1.585091
3.128000, 3.330249
3.129000, -0.025970
3.130000, 0.781719
3.131000, -0.845983
3.132000, 0.638314
3.133000, 1.341681
3.134000, 1.816960
3.135000, 1.073287
3.136000, -0.050524
3.137000, 1.913932
3.138000, 1.835440
3.139000, 1.548085
3.140000, 3.480374
3.141000, 2.016705
3.142000, 0.968196
3.143000, 2.891471
3.144000, 0.910171
3.145000, 0.735404
3.146000, 0.928471
3.147000, 2.242475
3.148000, 0.096171
3.149000, 0.941180
3.150000, 1.593671
3.151000, 2.050351
3.152000, 0.182336
3.153000, 1.592275
3.154000, 3.308546
3.155000, 1.308466
3.156000, 2.450051
3.157000, 1.421914
3.158000, -0.763584
3.159000, -0.601326
3.160000, 0.776217
3.161000, 2.893919
3.162000, -0.105084
3.163000, 1.074404
3.164000, 4.642649
3.165000, 0.983022
3.166000, 3.221261
3.167000, 0.711003
3.168000, 1.572596
3.169000, 0.921976
3.170000, 1.104556
3.171000, 1.629361
3.172000, 0.422244
3.173000, 1.251147
3.174000, -0.013735
3.175000, -0.165525
3.176000, 2.447712
3.177000, 2.571403
3.178000, -0.433117
3.179000, 2.653999
3.180000, 1.075477
3.181000, 0.806255
3.182000, 2.741727
3.183000, 0.772510
3.184000, 1.829392
3.185000, 2.832310
3.186000, 0.558584
3.187000, 0.839257
3.188000, 0.561439
3.189000, 0.751739
3.190000, -0.160124
3.191000, 1.001047
3.192000, 0.546292
3.193000, 0.221056
3.194000, -0.900946
3.195000, 2.638275
3.196000, 1.340827
3.197000, 1.102416
3.198000, 0.573293
3.199000, -0.277972
3.200000, 0.119287
3.201000, 0.315379
3.202000, 1.913712
3.203000, 0.993643
3.204000, 0.267727
3.205000, 2.111735
3.206000, 0.919266
3.207000, 1.608379
3.208000, -0.368272
3.209000, -0.682619
3.210000, 1.232622
3.211000, 1.162877
3.212000, -0.840665
3.213000, 0.061777
3.214000, -0.507587
3.215000, 0.535580
3.216000, 0.726416
3.217000, 1.413356
3.218000, 2.388249
3.219000, -0.927444
3.220000, 0.927523
3.221000, -0.211493
3.222000, 1.004958
3.223000, 2.109300
3.224000, 0.222080
3.225000, -0.077481
3.226000, 1.880006
3.227000, 1.058702
3.228000, 0.485734
3.229000, 2.543990
3.230000, 0.123518
3.231000, 1.390617
3.232000, 1.097880
3.233000, -1.911053
3.234000, -0.115538
3.235000, 0.392320
3.236000, 1.013106
3.237000, 1.430613
3.238000, 0.517353
3.239000, 3.762048
3.240000, 1.184298
3.241000, 0.140882
3.242000, 1.135907
3.243000, 1.028436
3.244000, 1.338712
3.245000, 0.708656
3.246000, 0.564884
3.247000, 1.730816
3.248000, 1.658198
3.249000, 0.743618
3.250000, 0.697443
3.251000, 1.226406
3.252000, 1.493172
3.253000, 0.706469
3.254000, 0.215042
3.255000, 1.787260
3.256000, 1.349323
3.257000, 2.097277
3.258000, 1.503304
3.259000, -0.682572
3.260000, 0.878488
3.261000, 0.824167
3.262000, 2.690210
3.263000, -0.054027
3.264000, -1.730053
3.265000, 1.711331
3.266000, 0.562460
3.267000, 0.404406
3.268000, 3.245727
3.269000, 0.763267
3.270000, 1.082769
3.271000, 1.333973
3.272000, 0.683397
3.273000, 1.847099
3.274000, 0.912784
3.275000, 0.897371
3.276000, 1.444159
3.277000, 1.046262
3.278000, 0.766701
3.279000, 1.383179
3.280000, 2.179652
3.281000, 1.655422
3.282000, 0.054939
3.283000, 0.243837
3.284000, 0.211336
3.285000, 1.235051
3.286000, 2.263019
3.287000, 1.683828
3.288000, 1.160162
3.289000, 2.833902
3.290000, 2.304777
3.291000, -0.003371
3.292000, 0.354992
3.293000, 0.054029
3.294000, 0.816374
3.295000, 0.971454
3.296000, 1.619173
3.297000, 0.464105
3.298000, -0.030469
3.299000, 1.121307
3.300000, 1.134189
3.301000, 1.157420
3.302000, -0.126896
3.303000, 1.263384
3.304000, 1.718804
3.305000, 0.875452
3.306000, 0.950269
3.307000, 0.121576
3.308000, 2.791487
3.309000, -0.821610
3.310000, 1.186411
3.311000, 0.781663
3.312000, 1.295490
3.313000, 2.420243
3.314000, 1.551115
3.315000, 1.954597
3.316000, 1.460876
3.317000, 1.603008
3.318000, 2.139669
3.319000, 1.479065
3.320000, 2.193243
3.321000, 3.002951
3.322000, 2.635971
3.323000, 2.242577
3.324000, -0.436723
3.325000, 1.016418
3.326000, 1.131117
3.327000, 0.230634
3.328000, 0.266533
3.329000, 1.065317
3.330000, -0.223319
3.331000, 0.434784
3.332000, 2.592667
3.333000, -0.126150
3.334000, 0.999082
3.335000, 0.781589
3.336000, 1.597499
3.337000, 0.928338
3.338000, 1.693220
3.339000, -1.199577
3.340000, -1.849401
3.341000, 1.413035
3.342000, 0.166689
3.343000, 1.620948
3.344000, 1.298772
3.345000, 1.560343
3.346000, 2.736378
3.347000, 1.393937
3.348000, 0.141987
3.349000, 2.344148
3.350000, -0.311289
3.351000, 3.191551
3.352000, 0.862918
3.353000, 1.901759
3.354000, -0.081398
3.355000, -0.475266
3.356000, 1.402973
3.357000, 1.231948
3.358000, 1.392949
3.359000, -1.624616
3.360000, 0.310767
3.361000, 1.245704
3.362000, 0.507636
3.363000, -0.674215
3.364000, 0.503080
3.365000, 0.026846
3.366000, 0.952558
3.367000, 0.440665
3.368000, 3.183684
3.369000, 1.529745
3.370000, 1.351550
3.371000, 0.466835
3.372000, 1.215568
3.373000, 1.889256
3.374000, 2.020362
3.375000, 1.319960
3.376000, 1.811726
3.377000, 3.071490
3.378000, 1.790961
3.379000, 0.656715
3.380000, 0.187014
3.381000, 0.151931
3.382000, 1.475993
3.383000, 2.351992
3.384000, 1.814678
3.385000, -0.370958
3.386000, 1.772817
3.387000, 0.080344
3.388000, 2.176606
3.389000, 0.731206
3.390000, 0.981234
3.391000, 2.442879
3.392000, 1.035574
3.393000, 3.187624
3.394000, 1.434358
3.395000, -1.047044
3.396000, 1.760435
3.397000, 0.868363
3.398000, 2.890620
3.399000, 1.398049
3.400000, 2.902581
3.401000, 0.314955
3.402000, 0.462490
3.403000, -1.408392
3.404000, 1.097316
3.405000, 1.741545
3.406000, -0.636659
3.407000, 1.735135
3.408000, -0.350269
3.409000, 0.180595
3.410000, 1.838335
3.411000, -0.641562
3.412000, 0.851278
3.413000, 1.563539
3.414000, -0.213255
3.415000, -0.372356
3.416000, 0.436306
3.417000, 1.091862
3.418000, 0.182953
3.419000, 0.110686
3.420000, 1.406200
3.421000, -0.437453
3.422000, -0.306741
3.423000, 1.350864
3.424000, 2.405269
3.425000, 0.006167
3.426000, 0.577036
3.427000, -1.834276
3.428000, 1.790240
3.429000, 0.598360
3.430000, -0.138713
3.431000, 1.217880
3.432000, 1.077871
3.433000, 0.073690
3.434000, 0.985163
3.435000, -0.377181
3.436000, 1.142738
3.437000, 1.154583
3.438000, 0.736932
3.439000, 0.283677
3.440000, 2.628545
3.441000, 0.728967
3.442000, 1.114287
3.443000, -0.264468
3.444000, 1.130292
3.445000, 2.876722
3.446000, -0.087586
3.447000, 1.094208
3.448000, 1.699529
3.449000, 0.906490
3.450000, 1.153762
3.451000, -0.274618
3.452000, -1.066110
3.453000, 0.670655
3.454000, 0.851494
3.455000, -0.599969
3.456000, 1.533952
3.457000, 0.403945
3.458000, 1.935991
3.459000, 1.500161
3.460000, 0.639773
3.461000, 1.042156
3.462000, -0.507686
3.463000, 0.018251
3.464000, 0.785360
3.465000, 1.245901
3.466000, -0.080299
3.467000, 0.098959
3.468000, -0.053604
3.469000, 1.934264
3.470000, 0.375123
3.471000, 0.206018
3.472000, 1.281158
3.473000, 0.469168
3.474000, -0.031793
3.475000, 1.134315
3.476000, 2.519529
3.477000, 2.918514
3.478000, 0.116121
3.479000, -0.364493
3.480000, 1.238410
3.481000, -0.395949
3.482000, 0.091987
3.483000, 2.358561
3.484000, -0.840584
3.485000, 0.106323
3.486000, 0.254687
3.487000, 0.537610
3.488000, 0.619492
3.489000, 0.636996
3.490000, -1.790683
3.491000, 0.723332
3.492000, 0.430218
3.493000, 0.322057
3.494000, -0.836434
3.495000, 0.141140
3.496000, 2.720988
3.497000, 1.200670
3.498000, -0.658611
3.499000, -0.326355
3.500000, 0.272670
3.501000, 0.745056
3.502000, 0.073555
3.503000, -0.438898
3.504000, 0.748451
3.505000, 0.178082
3.506000, 2.537686
3.507000, 0.871204
3.508000, 0.782766
3.509000, 0.797498
3.510000, -0.595859
3.511000, 1.779329
3.512000, -0.354645
3.513000, 1.176543
3.514000, -0.144473
3.515000, 0.370536
3.516000, -1.152347
3.517000, 0.227927
3.518000, 1.125129
3.519000, 1.026838
3.520000, -0.798055
3.521000, 0.568162
3.522000, 1.998583
3.523000, 0.409684
3.524000, -1.208753
3.525000, -1.116881
3.526000, 1.903619
3.527000, 3.466461
3.528000, 0.242899
3.529000, 2.286267
3.530000, 1.127510
3.531000, -0.174413
3.532000, 2.388691
3.533000, 1.069123
3.534000, 2.283444
3.535000, 0.941316
3.536000, 2.397284
3.537000, 0.117879
3.538000, 0.315902
3.539000, -0.633463
3.540000, -1.341608
3.541000, 1.732703
3.542000, 1.369131
3.543000, 1.223397
3.544000, 0.258250
3.545000, 1.364726
3.546000, 1.070000
3.547000, 0.876255
3.548000, 1.104475
3.549000, 0.775675
3.550000, -0.622798
3.551000, 1.020147
3.552000, 0.112743
3.553000, -0.128754
3.554000, -0.699218
3.555000, -0.274927
3.556000, 0.133780
3.557000, 0.026924
3.558000, -0.033421
3.559000, 1.341130
3.560000, 0.557448
3.561000, 0.256030
3.562000, 1.984023
3.563000, 1.759084
3.564000, 2.235442
3.565000, 0.870230
3.566000, 1.466509
3.567000, 1.680710
3.568000, 0.451016
3.569000, 0.882622
3.570000, 1.363484
3.571000, 0.222928
3.572000, 0.200233
3.573000, -0.570661
3.574000, 2.679626
3.575000, -0.230730
3.576000, -0.596949
3.577000, 0.686866
3.578000, -1.025620
3.579000, 1.169132
3.580000, 0.100483
3.581000, 1.689465
3.582000, -0.228432
3.583000, -1.132637
3.584000, -0.324813
3.585000, -1.728032
3.586000, 0.246949
3.587000, -0.541542
3.588000, 0.754882
3.589000, 0.618378
3.590000, 0.944449
3.591000, -1.277077
3.592000, -0.323580
3.593000, 0.878697
3.594000, 2.362331
3.595000, -0.840885
3.596000, 1.886508
3.597000, 0.799260
3.598000, 0.982907
3.599000, 0.037884
3.600000, 0.516866
3.601000, 0.441607
3.602000, -0.355218
3.603000, 0.218944
3.604000, -0.183095
3.605000, 0.762403
3.606000, -1.131827
3.607000, 1.421586
3.608000, -0.386478
3.609000, 2.932615
3.610000, -0.461559
3.611000, 2.159243
3.612000, 1.328378
3.613000, 1.350545
3.614000, 0.653158
3.615000, -0.009367
3.616000, 1.665407
3.617000, 0.350436
3.618000, 1.019476
3.619000, -0.176462
3.620000, 1.295737
3.621000, 0.874158
3.622000, 1.152737
3.623000, -0.297901
3.624000, 1.439685
3.625000, -0.474253
3.626000, 0.449350
3.627000, -1.653044
3.628000, 0.360130
3.629000, 1.410457
3.630000, 0.153237
3.631000, -0.348435
3.632000, 1.336946
3.633000, -0.557010
3.634000, 0.498138
3.635000, -0.195880
3.636000, -0.918881
3.637000, -1.191676
3.638000, 0.869814
3.639000, 2.966107
3.640000, -0.035934
3.641000, 0.270323
3.642000, 0.748027
3.643000, 1.413668
3.644000, 1.617184
3.645000, 1.455563
3.646000, 1.376439
3.647000, 2.006275
3.648000, 2.060105
3.649000, 1.053176
3.650000, 0.902083
3.651000, 1.070487
3.652000, 0.727931
3.653000, 0.421838
3.654000, 1.278904
3.655000, 0.313412
3.656000, 1.134546
3.657000, 3.360703
3.658000, 0.661833
3.659000, 0.439327
3.660000, 1.237949
3.661000, 1.482434
3.662000, 0.545453
3.663000, -0.071608
3.664000, 0.665169
3.665000, 1.747005
3.666000, 0.052850
3.667000, 0.275332
3.668000, 2.162512
3.669000, 1.092885
3.670000, 0.711956
3.671000, -0.061736
3.672000, -0.075529
3.673000, 1.030851
