# t (s), V (Volts)
2.501000, 1.297197
2.502000, 2.657981
2.503000, 2.930957
2.504000, 0.374991
2.505000, 0.960863
2.506000, 1.086571
2.507000, 1.961455
2.508000, 1.672949
2.509000, 0.976762
2.510000, 1.534829
2.511000, 2.168061
2.512000, 0.169948
2.513000, 2.129211
2.514000, 1.075533
2.515000, 0.337695
2.516000, 2.205901
2.517000, 0.399627
2.518000, 2.388044
2.519000, 0.741542
2.520000, 0.417080
2.521000, 0.984205
2.522000, 0.476893
2.523000, 0.920163
2.524000, -0.556705
2.525000, 0.969145
2.526000, 0.565410
2.527000, 0.663012
2.528000, 1.066785
2.529000, 3.162139
2.530000, -0.258210
2.531000, 0.090726
2.532000, 0.606288
2.533000, 1.743874
2.534000, 0.635517
2.535000, 0.612201
2.536000, 2.371252
2.537000, 1.412901
2.538000, 0.373177
2.539000, -0.122027
2.540000, 1.244444
2.541000, 0.988237
2.542000, -0.017261
2.543000, 0.462138
2.544000, 0.364877
2.545000, 1.068939
2.546000, 0.746588
2.547000, 1.285041
2.548000, 1.926065
2.549000, 1.416834
2.550000, 1.117957
2.551000, 2.444330
2.552000, -0.645662
2.553000, 1.472730
2.554000, 0.882813
2.555000, 1.371872
2.556000, 2.497455
2.557000, -0.003163
2.558000, 0.848334
2.559000, 1.971607
2.560000, -1.317583
2.561000, 0.877386
2.562000, 0.680160
2.563000, 0.305641
2.564000, 1.109985
2.565000, 0.955803
2.566000, 0.130418
2.567000, 1.626522
2.568000, 2.837118
2.569000, 2.350467
2.570000, -0.605737
2.571000, 1.317200
2.572000, 1.671242
2.573000, 0.213418
2.574000, 1.321489
2.575000, 1.560734
2.576000, 0.734753
2.577000, 0.920807
2.578000, 2.742841
2.579000, 1.131406
2.580000, 0.840390
2.581000, 1.307024
2.582000, 0.271505
2.583000, -0.683311
2.584000, 0.807832
2.585000, 1.571177
2.586000, 1.776953
2.587000, 0.043890
2.588000, 1.052617
2.589000, 1.122540
2.590000, 1.296354
2.591000, 0.882887
2.592000, 0.659867
2.593000, 0.201375
2.594000, 0.152044
2.595000, 1.877272
2.596000, 1.957055
2.597000, 0.487606
2.598000, 1.121826
2.599000, 1.031242
2.600000, 2.723544
2.601000, 0.196503
2.602000, -0.617744
2.603000, 1.137346
2.604000, 1.771443
2.605000, 0.609660
2.606000, 1.026474
2.607000, 0.125695
2.608000, 1.166419
2.609000, 1.369795
2.610000, 1.425955
2.611000, -0.411074
2.612000, 1.566169
2.613000, -0.174874
2.614000, 1.995536
2.615000, 1.045232
2.616000, 0.562729
2.617000, 0.453252
2.618000, -0.182221
2.619000, 0.377147
2.620000, 2.038239
2.621000, -1.462236
2.622000, -0.804257
2.623000, 2.268194
2.624000, 0.365790
2.625000, -0.004310
2.626000, 1.404710
2.627000, 2.238471
2.628000, 0.041074
2.629000, 0.805006
2.630000, 1.862803
2.631000, -1.778370
2.632000, 0.878409
2.633000, 1.230652
2.634000, 1.549059
2.635000, -0.726143
2.636000, -0.168102
2.637000, 0.119282
2.638000, 1.159201
2.639000, 1.651981
2.640000, 0.988802
2.641000, 0.001160
2.642000, 1.327783
2.643000, 0.999925
2.644000, 2.620954
2.645000, 2.831458
2.646000, -0.550098
2.647000, 0.397143
2.648000, 1.792069
2.649000, 1.111141
2.650000, 1.927707
2.651000, 1.938731
2.652000, 0.229188
2.653000, 1.495579
2.654000, 1.639540
2.655000, 2.114108
2.656000, 0.197844
2.657000, 1.841937
2.658000, 1.080622
2.659000, 1.023103
2.660000, -0.565669
2.661000, 0.323155
2.662000, 1.722258
2.663000, 2.325672
2.664000, 0.625327
2.665000, 0.932573
2.666000, 0.245192
2.667000, 0.836883
2.668000, 0.021126
2.669000, 0.608360
2.670000, -1.181547
2.671000, 0.227459
2.672000, 1.274610
2.673000, 0.127336
2.674000, 1.540236
2.675000, 0.585458
2.676000, 1.184890
2.677000, 0.779269
2.678000, 2.351300
2.679000, 2.052805
2.680000, 1.533725
2.681000, 0.562208
2.682000, 1.202050
2.683000, 2.264770
2.684000, 1.869118
2.685000, 0.272139
2.686000, 1.122669
2.687000, 0.510323
2.688000, 1.626589
2.689000, 1.791580
2.690000, 2.098466
2.691000, -0.155027
2.692000, 3.092537
2.693000, 0.652781
2.694000, 1.866594
2.695000, 1.145750
2.696000, 0.914543
2.697000, -0.677813
2.698000, 2.225846
2.699000, 1.490873
2.700000, 2.919230
2.701000, 2.044535
2.702000, 3.278590
2.703000, 0.100970
2.704000, 1.455984
2.705000, 1.038639
2.706000, 0.416028
2.707000, -0.094749
2.708000, -0.359085
2.709000, 0.351427
2.710000, -0.478501
2.711000, 1.256655
2.712000, 1.746798
2.713000, 1.519028
2.714000, 0.091261
2.715000, -1.391329
2.716000, 0.521280
2.717000, -0.903118
2.718000, 2.190457
2.719000, 1.049011
2.720000, 0.313469
2.721000, 1.181641
2.722000, 1.014653
2.723000, 1.530319
2.724000, 0.186931
2.725000, -0.040553
2.726000, -0.116290
2.727000, 1.671878
2.728000, 0.478388
2.729000, 0.217867
2.730000, 1.015222
2.731000, 1.389692
2.732000, 0.742498
2.733000, 2.112777
2.734000, 1.136731
2.735000, 2.217234
2.736000, 0.766979
2.737000, 0.754758
2.738000, -0.406006
2.739000, 0.767181
2.740000, 0.478904
2.741000, 1.831479
2.742000, -0.077528
2.743000, 0.114170
2.744000, 2.445709
2.745000, 0.248889
2.746000, 0.881113
2.747000, 3.768303
2.748000, -0.913473
2.749000, 0.031653
2.750000, 0.432933
2.751000, 1.949957
2.752000, 2.489950
2.753000, 1.405759
2.754000, -0.126548
2.755000, 1.196284
2.756000, 0.884776
2.757000, 0.053217
2.758000, 3.118506
2.759000, 0.667503
2.760000, 0.814877
2.761000, -0.761240
2.762000, 0.738221
2.763000, 0.145921
2.764000, 3.780190
2.765000, 0.135363
2.766000, -0.781905
2.767000, -0.456803
2.768000, 2.219573
2.769000, 0.925719
2.770000, 1.949869
2.771000, 0.108954
2.772000, 0.364569
2.773000, 2.255083
2.774000, 1.074359
2.775000, 0.090092
2.776000, 2.311147
2.777000, 0.868717
2.778000, 2.794394
2.779000, 1.509171
2.780000, 1.105302
2.781000, -0.880875
2.782000, 1.429219
2.783000, -0.294994
2.784000, -0.477147
2.785000, 0.972737
2.786000, 0.865547
2.787000, 0.324578
2.788000, -0.919435
2.789000, -0.180318
2.790000, 0.687301
2.791000, -0.945276
2.792000, 2.090710
2.793000, -1.651659
2.794000, 2.873816
2.795000, 0.017973
2.796000, 2.268800
2.797000, 0.591631
2.798000, 0.009882
2.799000, 0.691747
2.800000, 0.871923
2.801000, -0.285456
2.802000, 1.851988
2.803000, 0.474403
2.804000, 1.182488
2.805000, 0.861797
2.806000, 0.953633
2.807000, 1.304291
2.808000, -0.027357
2.809000, 0.118090
2.810000, 0.293430
2.811000, -1.392414
2.812000, 2.417989
2.813000, 2.352662
2.814000, 1.612690
2.815000, 1.356561
2.816000, 0.330801
2.817000, 1.169763
2.818000, 1.560999
2.819000, -0.910565
2.820000, 1.455123
2.821000, 2.503835
2.822000, 1.457487
2.823000, 1.091746
2.824000, 0.555126
2.825000, 1.850972
2.826000, 0.955442
2.827000, 1.499011
2.828000, 0.391799
2.829000, 2.210361
2.830000, 2.740900
2.831000, 1.141078
2.832000, -1.360460
2.833000, 3.035678
2.834000, 0.094197
2.835000, 0.994525
2.836000, 0.069855
2.837000, 0.519397
2.838000, 1.218746
2.839000, 0.962425
2.840000, 1.826051
2.841000, 1.696765
2.842000, 0.374940
2.843000, 1.104980
2.844000, 0.939965
2.845000, 0.177951
2.846000, 2.273176
2.847000, -1.745431
2.848000, -0.635585
2.849000, 1.423585
2.850000, 1.510105
2.851000, 0.237718
2.852000, 0.458271
2.853000, 1.868956
2.854000, -0.234370
2.855000, 1.774238
2.856000, 0.832704
2.857000, 0.773678
2.858000, 1.753885
2.859000, 0.285292
2.860000, -0.622091
2.861000, 0.712829
2.862000, 0.468367
2.863000, 1.501784
2.864000, 1.400507
2.865000, 1.500248
2.866000, 2.109651
2.867000, 0.928558
2.868000, 2.261534
2.869000, -0.755595
2.870000, 0.955278
2.871000, 2.007077
2.872000, 0.593440
2.873000, 1.353446
2.874000, 3.697797
2.875000, 2.102734
2.876000, 1.829974
2.877000, 1.163157
2.878000, 1.486162
2.879000, -1.148302
2.880000, 0.998340
2.881000, 1.931006
2.882000, 0.899000
2.883000, 1.336040
2.884000, 0.178887
2.885000, 3.088345
2.886000, 1.282507
2.887000, -0.932928
2.888000, 0.951012
2.889000, 0.823851
2.890000, 1.764664
2.891000, 2.750358
2.892000, 2.229956
2.893000, 0.312857
2.894000, 0.605307
2.895000, 0.547655
2.896000, 1.699267
2.897000, 1.794510
2.898000, -0.565190
2.899000, 1.592603
2.900000, 0.678785
2.901000, 2.379515
2.902000, 1.821883
2.903000, -0.112414
2.904000, 0.267917
2.905000, 0.870009
2.906000, 0.933602
2.907000, 1.532294
2.908000, 0.633932
2.909000, -0.268311
2.910000, 1.586590
2.911000, 2.668723
2.912000, 0.344655
2.913000, 2.528146
2.914000, 1.316788
2.915000, 0.703453
2.916000, 1.409346
2.917000, -0.008058
2.918000, -1.109328
2.919000, 0.813590
2.920000, 1.295344
2.921000, 0.390621
2.922000, 0.814308
2.923000, 1.236073
2.924000, -0.580350
2.925000, 1.316526
2.926000, 1.638347
2.927000, 2.133061
2.928000, 1.151689
2.929000, 1.017223
2.930000, 3.157915
2.931000, 2.042821
2.932000, 2.150471
2.933000, 1.324639
2.934000, 1.020791
2.935000, -0.831537
2.936000, 0.976315
2.937000, 2.644257
2.938000, 0.086242
2.939000, 0.994303
2.940000, 0.405583
2.941000, 1.071713
2.942000, 1.064849
2.943000, -0.086877
2.944000, 3.047499
2.945000, 0.231876
2.946000, 0.207714
2.947000, 1.487401
2.948000, -0.761487
2.949000, 1.187320
2.950000, 1.536344
2.951000, 1.689053
2.952000, 2.330706
2.953000, 2.169706
2.954000, 0.858019
2.955000, 1.566174
2.956000, 0.387950
2.957000, -2.120581
2.958000, 0.330709
2.959000, 3.169323
2.960000, -0.214507
2.961000, 0.138759
2.962000, 1.085422
2.963000, 0.428090
2.964000, -0.180508
2.965000, -0.534972
2.966000, 0.585334
2.967000, 0.503494
2.968000, 1.183444
2.969000, -0.041555
2.970000, 1.028944
2.971000, 3.126556
2.972000, 1.374967
2.973000, 1.540633
2.974000, 0.997882
2.975000, -1.031604
2.976000, -0.185233
2.977000, 2.709970
2.978000, -0.078689
2.979000, 0.568519
2.980000, 0.132823
2.981000, 2.153448
2.982000, 1.842280
2.983000, 1.667835
2.984000, 1.101917
2.985000, 1.454953
2.986000, 1.794864
2.987000, 0.524866
2.988000, 1.604290
2.989000, 0.854095
2.990000, 0.636927
2.991000, -0.282997
2.992000, 1.775163
2.993000, 1.071673
2.994000, 0.335770
2.995000, 1.056688
2.996000, -0.707945
2.997000, -0.146975
2.998000, 0.792040
2.999000, 0.334606
3.000000, 0.391772
3.001000, 1.372888
3.002000, 1.777650
3.003000, 2.037599
3.004000, 0.784819
3.005000, 0.274758
3.006000, -0.085212
3.007000, 0.006151
3.008000, 0.258585
3.009000, 1.605610
3.010000, -1.195908
3.011000, 0.422160
3.012000, -0.223101
3.013000, 0.805754
3.014000, -0.183333
3.015000, -0.109389
3.016000, 2.216256
3.017000, 1.567346
3.018000, 0.537270
3.019000, 0.407729
3.020000, 0.367101
3.021000, 0.630624
3.022000, 2.758090
3.023000, 2.639643
3.024000, 1.411483
3.025000, 0.101951
3.026000, 1.227287
3.027000, 1.787799
3.028000, 0.349099
3.029000, 2.756656
3.030000, 1.452049
3.031000, -0.583183
3.032000, 2.711965
3.033000, 2.837299
3.034000, 2.142462
3.035000, 2.393206
3.036000, 1.976308
3.037000, 0.942477
3.038000, -0.248467
3.039000, 1.893845
3.040000, -0.244834
3.041000, 2.279976
3.042000, 0.927813
3.043000, 0.241219
3.044000, 2.253097
3.045000, 0.393927
3.046000, 2.231016
3.047000, 0.070472
3.048000, 0.874041
3.049000, 0.971150
3.050000, -1.480438
3.051000, 0.435100
3.052000, 2.435425
3.053000, 0.784664
3.054000, 2.189055
3.055000, 0.356765
3.056000, 1.664185
3.057000, 1.157374
3.058000, 1.452557
3.059000, 1.956660
3.060000, 0.422934
3.061000, -0.113382
3.062000, 0.407212
3.063000, 2.618434
3.064000, 1.084143
3.065000, 1.706935
3.066000, 1.226646
3.067000, 0.726751
3.068000, 3.090354
3.069000, 0.218249
3.070000, -0.048622
3.071000, 3.191419
3.072000, 0.726383
3.073000, 0.835303
3.074000, 0.045799
3.075000, 2.317973
3.076000, 0.434671
3.077000, -1.246057
3.078000, -0.050565
3.079000, 2.093138
3.080000, -0.703669
3.081000, 1.320435
3.082000, 0.859002
3.083000, -0.026265
3.084000, 2.447180
3.085000, -0.311603
3.086000, 0.332451
3.087000, -0.978535
3.088000, 0.226945
3.089000, -0.393240
3.090000, -0.912342
3.091000, -0.081905
3.092000, -0.724622
3.093000, 0.171234
3.094000, 1.945646
3.095000, 2.052558
3.096000, 0.227381
3.097000, -0.860073
3.098000, 1.320904
3.099000, -0.301625
3.100000, 0.508833
3.101000, 0.404234
3.102000, 1.101932
3.103000, 0.121723
3.104000, 1.252739
3.105000, 1.594658
3.106000, 1.048720
3.107000, 1.188311
3.108000, 0.239567
3.109000, 0.442195
3.110000, -0.463125
3.111000, 0.738047
3.112000, 0.491893
3.113000, 0.459304
3.114000, 2.055318
3.115000, 1.557534
3.116000, 0.581803
3.117000, 2.101912
3.118000, 2.466624
3.119000, 0.283925
3.120000, 0.628806
3.121000, 1.817191
3.122000, 2.038929
3.123000, 0.533098
3.124000, 1.114839
3.125000, 0.876367
3.126000, 3.010357
3.127000, 1.011358
3.128000, 0.658111
3.129000, -0.771699
3.130000, 1.614693
3.131000, 1.249294
3.132000, 1.282650
3.133000, 1.626218
3.134000, 0.820095
3.135000, 2.946903
3.136000, -0.449833
3.137000, 0.512423
3.138000, -0.602247
3.139000, 2.119716
3.140000, 0.234248
3.141000, 1.574342
3.142000, 2.025998
3.143000, 0.852288
3.144000, 1.253977
3.145000, 0.611485
3.146000, 1.930348
3.147000, 0.495184
3.148000, 0.949244
3.149000, 1.718884
3.150000, -0.169530
3.151000, 1.309293
3.152000, 0.829710
3.153000, 2.370548
3.154000, 0.922511
3.155000, 1.186587
3.156000, 2.605147
3.157000, 1.004641
3.158000, 1.158553
3.159000, 1.238425
3.160000, -0.556078
3.161000, 0.353564
3.162000, 2.663291
3.163000, 2.538192
3.164000, 2.670634
3.165000, 0.860068
3.166000, 0.037204
3.167000, 1.399712
3.168000, 1.951918
3.169000, 0.469504
3.170000, 2.136583
3.171000, 2.869704
3.172000, -0.120528
3.173000, -0.275966
3.174000, 1.602073
3.175000, 0.688709
3.176000, 0.756641
3.177000, 0.687770
3.178000, 0.232063
3.179000, 1.775586
3.180000, 0.013406
3.181000, 2.528530
3.182000, -0.089295
3.183000, 0.858668
3.184000, 0.961804
3.185000, 1.454572
3.186000, 0.947963
3.187000, -0.304422
3.188000, 1.173948
3.189000, 0.524738
3.190000, 1.447492
3.191000, -0.426403
3.192000, 1.441217
3.193000, 1.446606
3.194000, 1.347430
3.195000, 0.531806
3.196000, 1.385070
3.197000, 2.952196
3.198000, 4.250988
3.199000, -1.045768
3.200000, 3.664112
3.201000, 1.936779
3.202000, 0.755694
3.203000, -0.386092
3.204000, 1.820314
3.205000, 2.514703
3.206000, 0.631568
3.207000, 0.598804
3.208000, -0.643537
3.209000, 1.254357
3.210000, -0.359870
3.211000, 0.534912
3.212000, 1.620249
3.213000, -0.827895
3.214000, -0.175099
3.215000, 0.420575
3.216000, -1.692622
3.217000, 1.463334
3.218000, -0.204801
3.219000, 1.624034
3.220000, 0.279261
3.221000, 1.027660
3.222000, 0.118386
3.223000, -0.606587
3.224000, -0.184544
3.225000, 2.093324
3.226000, 2.245038
3.227000, 1.165056
3.228000, -0.410448
3.229000, 1.173383
3.230000, 0.007955
3.231000, 1.730841
3.232000, 1.839710
3.233000, 1.639129
3.234000, 1.640377
3.235000, 2.094651
3.236000, 0.950408
3.237000, 0.140702
3.238000, 1.355573
3.239000, 0.079452
3.240000, 0.466903
3.241000, 0.707198
3.242000, 2.435152
3.243000, 1.266825
3.244000, 2.110109
3.245000, 1.550651
3.246000, 1.743114
3.247000, -0.056891
3.248000, 0.611902
3.249000, 0.329966
3.250000, 0.464905
3.251000, 1.655435
3.252000, 0.864279
3.253000, 0.907308
3.254000, 0.016591
3.255000, 3.460420
3.256000, 1.653595
3.257000, -0.382108
3.258000, 2.113594
3.259000, -0.331718
3.260000, 1.884056
3.261000, 3.340089
3.262000, 1.872544
3.263000, 2.158112
3.264000, 1.902605
3.265000, 2.282727
3.266000, 0.614499
3.267000, 0.240695
3.268000, 0.695080
3.269000, 0.743835
3.270000, 2.197826
3.271000, 1.758770
3.272000, 0.922701
3.273000, 1.793086
3.274000, 0.915374
3.275000, -0.250873
3.276000, 1.448684
3.277000, 2.072994
3.278000, 1.872629
3.279000, 0.508380
3.280000, 3.142249
3.281000, 0.788965
3.282000, 0.959087
3.283000, 2.564353
3.284000, -0.660654
3.285000, 1.583962
3.286000, 0.446951
3.287000, 0.275629
3.288000, 0.835860
3.289000, 0.955102
3.290000, 0.986162
3.291000, -0.596675
3.292000, -0.435112
3.293000, 1.341965
3.294000, -0.906577
3.295000, 3.202456
3.296000, 1.957453
3.297000, -0.145730
3.298000, 1.715017
3.299000, -0.551951
3.300000, 0.454592
3.301000, 1.777761
3.302000, 0.198667
3.303000, 0.219335
3.304000, 0.193823
3.305000, -1.265701
3.306000, 1.777735
3.307000, 1.988672
3.308000, 0.830671
3.309000, 1.914162
3.310000, 2.028382
3.311000, 1.397945
3.312000, 0.020752
3.313000, -0.474941
3.314000, 0.171991
3.315000, 0.990867
3.316000, 1.293349
3.317000, 1.633097
3.318000, 0.907547
3.319000, -0.063945
3.320000, 1.372268
3.321000, 0.825989
3.322000, -1.220961
3.323000, 1.684027
3.324000, 0.335315
3.325000, 1.532117
3.326000, 1.642290
3.327000, 0.574799
3.328000, 1.623065
3.329000, 2.977131
3.330000, 2.199900
3.331000, 1.363857
3.332000, 0.772280
3.333000, 1.818956
3.334000, 2.475517
3.335000, 2.153340
3.336000, 0.427957
3.337000, -0.632569
3.338000, 2.096421
3.339000, 3.407422
3.340000, 2.938354
3.341000, 1.088353
3.342000, 1.448829
3.343000, 1.450032
3.344000, 2.006547
3.345000, 0.769439
3.346000, -0.206571
3.347000, -0.223416
3.348000, 0.620582
3.349000, 1.946866
3.350000, 0.330655
3.351000, 1.888506
3.352000, 0.381359
3.353000, 0.322882
3.354000, 0.491679
3.355000, 1.889193
3.356000, 1.692799
3.357000, 2.579225
3.358000, 2.822504
3.359000, 0.334411
3.360000, -0.193152
3.361000, 3.153300
3.362000, 1.776871
3.363000, 2.926284
3.364000, 1.765549
3.365000, 2.156258
3.366000, 0.384420
3.367000, 0.306586
3.368000, 0.148696
3.369000, 2.430735
3.370000, -0.895160
3.371000, 0.769450
3.372000, 3.035374
3.373000, 1.431169
3.374000, 2.402931
3.375000, 1.573564
3.376000, -0.363127
3.377000, 1.694233
3.378000, 1.933272
3.379000, 0.763136
3.380000, 0.182102
3.381000, 1.246542
3.382000, 1.654143
3.383000, 1.010036
3.384000, 1.843883
3.385000, 0.165888
3.386000, 2.217887
3.387000, 0.916941
3.388000, 1.799437
3.389000, 1.612630
3.390000, 1.617649
3.391000, 1.303274
3.392000, 1.571466
3.393000, -0.091576
3.394000, 0.337100
3.395000, -0.724322
3.396000, 2.726979
3.397000, 2.392884
3.398000, 0.427556
3.399000, 0.455785
3.400000, -0.988537
3.401000, 1.889435
3.402000, -0.170371
3.403000, 0.847551
3.404000, 2.333284
3.405000, 1.680385
3.406000, 1.556953
3.407000, 0.043268
3.408000, 0.107757
3.409000, 2.265505
3.410000, 0.646813
3.411000, 1.677916
3.412000, 1.586512
3.413000, 1.823080
3.414000, 2.616299
3.415000, 1.035816
3.416000, 1.206922
3.417000, 2.415816
3.418000, 0.929995
3.419000, 0.669670
3.420000, 1.067976
3.421000, 0.704004
3.422000, 1.437534
3.423000, -0.683921
3.424000, 0.404700
3.425000, -1.526634
3.426000, 0.697667
3.427000, 0.038326
3.428000, 1.836792
3.429000, 0.120373
3.430000, 0.764525
3.431000, 0.637105
3.432000, 0.464722
3.433000, 0.516559
3.434000, 0.531187
3.435000, 0.835124
3.436000, 1.332013
3.437000, 1.737009
3.438000, 0.791475
3.439000, 1.444100
3.440000, 0.241799
3.441000, 0.335974
3.442000, 1.108876
3.443000, 2.591173
3.444000, 0.209952
3.445000, 0.264055
3.446000, -0.116582
3.447000, 0.093207
3.448000, 0.308146
3.449000, 1.398770
3.450000, 2.447603
3.451000, 1.695310
3.452000, 0.743569
3.453000, 1.147561
3.454000, -0.129981
3.455000, 0.482589
3.456000, 2.203603
3.457000, 1.324208
3.458000, 2.131510
3.459000, 2.270483
3.460000, 1.995306
3.461000, 1.324106
3.462000, 0.977636
3.463000, 0.188727
3.464000, 1.328670
3.465000, -0.517917
3.466000, 0.828338
3.467000, 0.536171
3.468000, -1.071758
3.469000, 2.853386
3.470000, 3.945103
3.471000, 0.168704
3.472000, 1.032085
3.473000, -1.143082
3.474000, 1.221656
3.475000, 0.995298
3.476000, 1.324017
3.477000, 1.202211
3.478000, 2.398764
3.479000, -0.349137
3.480000, 1.954259
3.481000, 0.814343
3.482000, 0.238528
3.483000, 1.742854
3.484000, 1.838530
3.485000, 1.264705
3.486000, 0.797463
3.487000, -0.376478
3.488000, 0.999064
3.489000, 0.090611
3.490000, 0.411155
3.491000, 0.568010
3.492000, -0.794694
3.493000, 3.445703
3.494000, 1.308077
3.495000, 0.608247
3.496000, 2.756082
3.497000, 1.199148
3.498000, 0.176201
3.499000, 1.341467
3.500000, 2.006099
3.501000, 3.457358
3.502000, 0.413901
3.503000, 1.573947
3.504000, -0.275253
3.505000, 1.687653
3.506000, 1.569487
3.507000, 2.457093
3.508000, 0.024011
3.509000, 1.094455
3.510000, 1.464879
3.511000, 0.383203
3.512000, 2.546675
3.513000, 1.376447
3.514000, 0.134564
3.515000, 2.944604
3.516000, 0.246847
3.517000, 1.683575
3.518000, -0.162871
3.519000, 1.556142
3.520000, -0.294141
3.521000, 0.709374
3.522000, -0.555376
3.523000, 2.826487
3.524000, 0.749708
3.525000, -1.109514
3.526000, 0.865162
3.527000, 1.497330
3.528000, 0.391834
3.529000, 0.948412
3.530000, 2.226526
3.531000, 1.125663
3.532000, 1.533547
3.533000, 0.658588
3.534000, 1.384179
3.535000, 1.240439
3.536000, 1.215975
3.537000, -0.075793
3.538000, 0.619233
3.539000, 1.531839
3.540000, 2.829298
3.541000, 1.669617
3.542000, 1.570047
3.543000, 1.296928
3.544000, 0.921898
3.545000, 0.335216
3.546000, 1.147931
3.547000, 0.648319
3.548000, 0.203161
3.549000, 0.615028
3.550000, 3.171620
3.551000, 0.320287
3.552000, -0.033240
3.553000, 0.285858
3.554000, 1.367809
3.555000, -0.703924
3.556000, 0.463219
3.557000, 1.238074
3.558000, 2.329547
3.559000, 1.220584
3.560000, 1.852357
3.561000, 1.464172
3.562000, 0.532883
3.563000, 0.990065
3.564000, 2.008323
3.565000, 2.355094
3.566000, 1.151696
3.567000, -0.185781
3.568000, 0.676314
3.569000, 0.241612
3.570000, 0.836818
3.571000, -0.052751
3.572000, 0.570428
3.573000, -0.278153
3.574000, 0.569526
3.575000, 1.178501
3.576000, 0.997383
3.577000, -0.166805
3.578000, 2.917972
3.579000, 1.830252
3.580000, -0.155980
3.581000, -0.734711
3.582000, -0.120219
3.583000, 0.035333
3.584000, 1.643287
3.585000, 2.668459
3.586000, 1.974878
3.587000, 0.496848
3.588000, -0.585592
3.589000, 0.033172
3.590000, 2.113244
3.591000, -0.837033
3.592000, 1.297901
3.593000, 2.807567
3.594000, 1.874335
3.595000, 0.605191
3.596000, 2.177915
3.597000, 0.733529
3.598000, 0.689524
3.599000, 1.792368
3.600000, 0.714380
3.601000, 1.258558
3.602000, 0.922101
3.603000, 1.672783
3.604000, 2.163958
3.605000, 1.608196
3.606000, 3.664438
3.607000, 1.923789
3.608000, -0.133267
3.609000, 0.838495
3.610000, 1.583931
3.611000, 1.478860
3.612000, 0.940707
3.613000, -0.831852
3.614000, 1.643087
3.615000, 2.347689
3.616000, -0.950590
3.617000, 0.603823
3.618000, -0.686676
3.619000, 1.427012
3.620000, -0.212535
3.621000, -0.370594
3.622000, 0.627645
3.623000, 0.713676
3.624000, 1.568398
3.625000, -0.017994
3.626000, 0.889835
3.627000, 1.312187
3.628000, 1.896308
3.629000, 0.366212
3.630000, 1.700354
3.631000, 2.004048
3.632000, 2.176207
3.633000, -0.988221
3.634000, 3.438552
3.635000, 0.372965
3.636000, 0.833279
3.637000, 1.478304
3.638000, 0.679486
3.639000, -0.473459
3.640000, 0.907140
3.641000, 1.020105
3.642000, 0.430216
3.643000, 0.434803
3.644000, 0.821983
3.645000, 1.078896
3.646000, 0.483685
3.647000, 0.690260
3.648000, 2.575638
3.649000, 1.026423
3.650000, 0.617270
3.651000, 2.031546
3.652000, 0.278398
3.653000, 0.938700
3.654000, 0.386143
3.655000, 0.810032
3.656000, 1.785021
3.657000, 1.660854
3.658000, 0.874212
3.659000, 0.067540
3.660000, 0.536021
3.661000, -1.269830
3.662000, 1.866953
3.663000, 2.711876
3.664000, 1.045266
3.665000, 0.694829
3.666000, -1.474539
3.667000, 1.523662
3.668000, 0.208569
3.669000, 1.980300
3.670000, 1.542231
3.671000, 1.588354
3.672000, 2.072167
3.673000, 0.326439
3.674000, 1.651138
3.675000, 0.690705
3.676000, -0.150814
3.677000, 0.893560
3.678000, 0.465089
3.679000, 0.336129
3.680000, 2.362906
3.681000, -0.743905
3.682000, 0.712652
3.683000, 1.769000
3.684000, 1.484723
3.685000, 0.010621
3.686000, 1.666708
3.687000, 3.073372
3.688000, 0.216297
3.689000, 3.649347
3.690000, 1.129259
3.691000, 0.928689
3.692000, 2.463042
3.693000, 0.396182
3.694000, 0.420480
3.695000, 1.465955
3.696000, 2.045075
3.697000, -0.748585
3.698000, -0.007645
3.699000, 2.127923
3.700000, 1.946596
3.701000, 1.573420
3.702000, 1.159987
3.703000, 0.904253
3.704000, 2.123518
3.705000, 0.498929
3.706000, 1.057269
3.707000, 1.268130
3.708000, 1.210999
3.709000, 0.667371
3.710000, 1.719884
3.711000, 1.234042
3.712000, 0.522194
3.713000, 2.422870
3.714000, 2.777624
3.715000, 2.081153
3.716000, 0.955707
3.717000, 1.638278
3.718000, 1.305413
3.719000, 0.416849
3.720000, 2.032184
3.721000, 1.505496
3.722000, 2.621415
3.723000, -0.234987
3.724000, -0.800352
3.725000, 2.543292
3.726000, 0.879582
3.727000, 1.905726
3.728000, 0.533768
3.729000, 0.677431
3.730000, -0.214328
3.731000, 1.091207
3.732000, 0.992410
3.733000, 0.414536
3.734000, -1.881982
3.735000, 1.039496
3.736000, 0.617583
3.737000, 1.946412
3.738000, 0.998087
3.739000, 2.169043
3.740000, 0.475397
3.741000, 1.548144
3.742000, 0.296531
3.743000, 2.909411
3.744000, -0.187853
3.745000, -0.406469
3.746000, 1.078192
3.747000, 0.746757
3.748000, 1.354516
3.749000, 1.472637
3.750000, 1.277692
3.751000, 0.481181
3.752000, 0.153375
3.753000, 0.339365
3.754000, -0.231153
3.755000, 0.990340
3.756000, 1.739887
3.757000, 2.940786
3.758000, 1.078270
3.759000, -1.004918
3.760000, 0.341993
3.761000, -0.152297
3.762000, 1.824984
3.763000, 3.249152
3.764000, 0.357765
3.765000, 0.778597
3.766000, -0.269275
3.767000, -0.916425
3.768000, 0.532377
3.769000, -0.325961
3.770000, 1.619171
3.771000, 0.682765
