# t (s), V (Volts)
2.522000, 2.180277
2.523000, 0.386063
2.524000, 1.099902
2.525000, -0.008097
2.526000, 0.379779
2.527000, 0.243637
2.528000, -0.539989
2.529000, 1.237794
2.530000, -0.754975
2.531000, 2.350673
2.532000, 1.685861
2.533000, 2.365147
2.534000, 1.334430
2.535000, 0.855712
2.536000, 1.470502
2.537000, 0.042535
2.538000, -1.294644
2.539000, 2.328088
2.540000, 1.772312
2.541000, 1.393816
2.542000, 0.725520
2.543000, 2.469771
2.544000, 0.788474
2.545000, 2.665691
2.546000, 1.500763
2.547000, -2.106019
2.548000, 1.145151
2.549000, 2.733773
2.550000, 0.525560
2.551000, 1.090908
2.552000, 1.734180
2.553000, 2.478273
2.554000, 1.510104
2.555000, 1.327507
2.556000, 2.903900
2.557000, 0.966918
2.558000, 1.211144
2.559000, 1.710549
2.560000, 1.996082
2.561000, -0.550820
2.562000, 2.830317
2.563000, 0.874322
2.564000, 0.014663
2.565000, 1.085862
2.566000, 2.329091
2.567000, 1.105648
2.568000, 1.409146
2.569000, 2.154665
2.570000, 0.172299
2.571000, 0.919110
2.572000, 0.674976
2.573000, 1.642153
2.574000, 2.564017
2.575000, -0.619876
2.576000, 1.418274
2.577000, -0.290623
2.578000, 1.694539
2.579000, 0.031504
2.580000, 0.686253
2.581000, 1.500556
2.582000, 0.969397
2.583000, 1.058656
2.584000, 1.234863
2.585000, 3.263901
2.586000, 1.811674
2.587000, 0.294665
2.588000, 1.237460
2.589000, 0.078353
2.590000, 0.029002
2.591000, 1.917585
2.592000, 2.618061
2.593000, 1.242134
2.594000, 1.702388
2.595000, 1.240377
2.596000, 1.151159
2.597000, 0.249422
2.598000, 0.611383
2.599000, 0.404176
2.600000, 0.091734
2.601000, 1.435292
2.602000, 2.447280
2.603000, -0.294130
2.604000, 0.626772
2.605000, 0.888712
2.606000, 1.064859
2.607000, 1.506435
2.608000, 1.139399
2.609000, 0.491967
2.610000, 0.753794
2.611000, 2.003400
2.612000, 1.879999
2.613000, 1.782056
2.614000, 1.285265
2.615000, -0.330791
2.616000, 2.002549
2.617000, 1.414167
2.618000, 1.826094
2.619000, 1.747271
2.620000, 0.873857
2.621000, -0.018233
2.622000, 1.385444
2.623000, 1.320950
2.624000, 0.866454
2.625000, 1.937265
2.626000, 0.012495
2.627000, -0.290467
2.628000, 0.762631
2.629000, 1.327320
2.630000, 0.511435
2.631000, 0.969287
2.632000, 0.977946
2.633000, 2.440412
2.634000, 1.194673
2.635000, 1.523014
2.636000, 0.669507
2.637000, 0.980456
2.638000, 0.992732
2.639000, 0.968558
2.640000, 0.653910
2.641000, 0.652206
2.642000, 0.467482
2.643000, -0.144982
2.644000, 0.071309
2.645000, 1.941431
2.646000, 1.315578
2.647000, -0.106214
2.648000, -0.054627
2.649000, 0.393867
2.650000, 2.142077
2.651000, 1.131710
2.652000, 1.688737
2.653000, 0.421405
2.654000, 2.304075
2.655000, 1.575772
2.656000, 0.102432
2.657000, 1.642370
2.658000, 1.806989
2.659000, 2.385207
2.660000, 1.606863
2.661000, -1.130095
2.662000, 0.097283
2.663000, 1.282939
2.664000, -0.391382
2.665000, 2.399993
2.666000, 1.985534
2.667000, 1.041725
2.668000, 0.693394
2.669000, 1.161018
2.670000, 1.973238
2.671000, 0.711758
2.672000, 1.036110
2.673000, 1.543899
2.674000, 2.413693
2.675000, 0.383336
2.676000, 2.051150
2.677000, 0.949536
2.678000, 0.722127
2.679000, 0.131108
2.680000, -0.391808
2.681000, -1.301294
2.682000, 1.246312
2.683000, 2.282101
2.684000, -0.093714
2.685000, 0.861540
2.686000, 1.264841
2.687000, 0.231013
2.688000, 1.616998
2.689000, 0.180650
2.690000, 0.620213
2.691000, 0.175700
2.692000, 0.570502
2.693000, -0.185195
2.694000, 0.624536
2.695000, 1.113955
2.696000, 0.887138
2.697000, 0.614375
2.698000, -0.152762
2.699000, -0.498173
2.700000, 0.709416
2.701000, 1.875324
2.702000, 1.443213
2.703000, 2.559483
2.704000, 3.819439
2.705000, 0.690947
2.706000, 0.231264
2.707000, 1.588084
2.708000, 0.124462
2.709000, 1.147583
2.710000, 2.536610
2.711000, 1.471247
2.712000, 1.535484
2.713000, 1.230392
2.714000, 1.053221
2.715000, -0.852381
2.716000, 0.170099
2.717000, 0.434802
2.718000, 0.831437
2.719000, 0.682896
2.720000, -0.319615
2.721000, 2.592783
2.722000, 0.210653
2.723000, 2.208122
2.724000, 0.988973
2.725000, 0.282751
2.726000, 1.705983
2.727000, 1.202882
2.728000, -0.325495
2.729000, 0.265122
2.730000, 1.851131
2.731000, 0.702863
2.732000, 1.519263
2.733000, 1.570496
2.734000, -0.052788
2.735000, 1.425462
2.736000, -0.166533
2.737000, 0.307267
2.738000, 2.124871
2.739000, 2.744610
2.740000, 0.440139
2.741000, 1.000699
2.742000, 2.906416
2.743000, 0.377012
2.744000, 1.630292
2.745000, 0.547578
2.746000, 0.933316
2.747000, 0.107533
2.748000, 0.109770
2.749000, 0.317551
2.750000, 1.229731
2.751000, -0.378687
2.752000, 1.308561
2.753000, 1.667135
2.754000, -1.111411
2.755000, 1.185284
2.756000, -0.284729
2.757000, 0.499570
2.758000, 1.282794
2.759000, 1.407564
2.760000, -0.688760
2.761000, 1.941815
2.762000, 0.134716
2.763000, -0.087394
2.764000, 0.839143
2.765000, -0.138484
2.766000, 1.787965
2.767000, 1.796449
2.768000, 1.666185
2.769000, -1.001066
2.770000, 0.516777
2.771000, 0.077235
2.772000, -0.716983
2.773000, 0.827550
2.774000, 0.570469
2.775000, 0.385651
2.776000, 0.545695
2.777000, 3.141478
2.778000, 1.090886
2.779000, 1.084724
2.780000, 0.066117
2.781000, 0.367302
2.782000, 1.881174
2.783000, 1.470398
2.784000, 0.380469
2.785000, 0.018931
2.786000, 1.373939
2.787000, 1.202754
2.788000, 1.457461
2.789000, 1.094046
2.790000, 1.114813
2.791000, 2.413084
2.792000, 2.005746
2.793000, 0.090198
2.794000, 0.980276
2.795000, 1.052063
2.796000, 0.884507
2.797000, 1.079279
2.798000, 0.490388
2.799000, -0.944315
2.800000, 3.064024
2.801000, 1.874600
2.802000, 0.602376
2.803000, 1.464610
2.804000, -0.099001
2.805000, 1.747697
2.806000, 1.098470
2.807000, 1.134541
2.808000, -1.011594
2.809000, -0.018291
2.810000, 0.914762
2.811000, 2.860525
2.812000, -0.997011
2.813000, 3.374967
2.814000, 1.467083
2.815000, 0.554853
2.816000, 1.445822
2.817000, -0.493929
2.818000, 2.752623
2.819000, 2.098924
2.820000, 0.484279
2.821000, 0.169444
2.822000, 0.976137
2.823000, 0.689231
2.824000, 1.294641
2.825000, 2.626193
2.826000, 0.934947
2.827000, 1.688825
2.828000, 0.756639
2.829000, 0.722210
2.830000, 1.011490
2.831000, 2.321670
2.832000, -0.080943
2.833000, 1.077034
2.834000, 0.632995
2.835000, -0.873793
2.836000, 2.091491
2.837000, 0.536038
2.838000, 1.744977
2.839000, 0.573830
2.840000, 0.207179
2.841000, 1.535389
2.842000, 1.145376
2.843000, 1.384405
2.844000, 2.034992
2.845000, 2.635790
2.846000, 1.325549
2.847000, 0.619506
2.848000, 1.291019
2.849000, 0.792064
2.850000, 1.170131
2.851000, 1.081174
2.852000, 0.108029
2.853000, 1.067899
2.854000, 0.622445
2.855000, 2.609733
2.856000, 1.919969
2.857000, 1.799698
2.858000, 0.248172
2.859000, 0.909810
2.860000, 1.147812
2.861000, 1.295988
2.862000, 2.155720
2.863000, 1.865178
2.864000, -0.377543
2.865000, 0.684620
2.866000, 2.244102
2.867000, 0.554230
2.868000, 0.204641
2.869000, -1.027622
2.870000, 2.455450
2.871000, 0.614959
2.872000, 0.374417
2.873000, 0.750111
2.874000, -0.096660
2.875000, 0.689063
2.876000, -0.477723
2.877000, 0.332283
2.878000, 1.563714
2.879000, 0.819572
2.880000, 2.497109
2.881000, 0.849177
2.882000, 0.128758
2.883000, 0.110791
2.884000, -0.867193
2.885000, 0.433707
2.886000, -1.852565
2.887000, 1.374876
2.888000, 1.569755
2.889000, -0.137236
2.890000, 1.366259
2.891000, -0.926135
2.892000, 0.674399
2.893000, 2.035968
2.894000, -0.301543
2.895000, 0.024646
2.896000, 0.670221
2.897000, 1.407698
2.898000, -1.166707
2.899000, 0.472003
2.900000, 0.578758
2.901000, 1.156759
2.902000, 1.286736
2.903000, 2.263146
2.904000, 2.571634
2.905000, 2.600326
2.906000, 1.366013
2.907000, -0.426928
2.908000, 0.111210
2.909000, 1.916282
2.910000, 0.506553
2.911000, -0.185455
2.912000, 1.302267
2.913000, -0.184680
2.914000, -1.087975
2.915000, -0.464394
2.916000, 0.692727
2.917000, 1.968554
2.918000, 2.164372
2.919000, 0.629573
2.920000, -0.815259
2.921000, -0.176489
2.922000, 2.366121
2.923000, 0.634868
2.924000, 2.335952
2.925000, 3.518663
2.926000, 1.006740
2.927000, 1.012562
2.928000, -1.385403
2.929000, 2.119088
2.930000, 0.588492
2.931000, 2.346209
2.932000, -0.010412
2.933000, 2.241288
2.934000, 2.124689
2.935000, 1.069698
2.936000, 2.243679
2.937000, 1.969374
2.938000, 1.087004
2.939000, 2.785957
2.940000, 0.969053
2.941000, 0.690345
2.942000, 1.844465
2.943000, 1.540448
2.944000, 0.493375
2.945000, 1.241367
2.946000, -1.159478
2.947000, 1.452177
2.948000, 0.801983
2.949000, 2.815409
2.950000, 1.397534
2.951000, 2.273431
2.952000, 1.160402
2.953000, 1.465416
2.954000, 1.389794
2.955000, 0.882313
2.956000, 1.023645
2.957000, 2.056760
2.958000, 1.033004
2.959000, 1.209938
2.960000, -0.446230
2.961000, -0.060183
2.962000, -0.282991
2.963000, 0.492032
2.964000, -0.032536
2.965000, -0.842627
2.966000, 0.421101
2.967000, 2.122117
2.968000, 0.703963
2.969000, 0.890922
2.970000, 0.265100
2.971000, 0.910296
2.972000, 0.988765
2.973000, 1.831696
2.974000, -0.088896
2.975000, 0.317253
2.976000, -0.052324
2.977000, 1.686799
2.978000, 1.796666
2.979000, 2.578866
2.980000, 1.779966
2.981000, -1.652734
2.982000, 1.480316
2.983000, 0.435223
2.984000, 2.994272
2.985000, 0.383021
2.986000, 0.729519
2.987000, 0.386215
2.988000, 1.365263
2.989000, 1.247198
2.990000, 2.884947
2.991000, 1.597485
2.992000, 1.862601
2.993000, 1.858632
2.994000, 1.975909
2.995000, 1.510027
2.996000, 2.406912
2.997000, 2.029392
2.998000, 0.730022
2.999000, -0.343452
3.000000, 2.744997
3.001000, 0.914570
3.002000, 1.134805
3.003000, 0.084674
3.004000, 1.555037
3.005000, -0.055845
3.006000, 3.340181
3.007000, 2.364317
3.008000, 0.131668
3.009000, 1.934066
3.010000, 2.792368
3.011000, -0.891420
3.012000, 3.847810
3.013000, 0.151371
3.014000, 0.870027
3.015000, 1.826708
3.016000, 0.521400
3.017000, 1.775160
3.018000, 2.773275
3.019000, 1.265428
3.020000, 1.527827
3.021000, 1.623625
3.022000, -0.531233
3.023000, 2.284932
3.024000, 0.884065
3.025000, -0.190039
3.026000, 1.176414
3.027000, 1.143896
3.028000, 0.056793
3.029000, 1.614695
3.030000, 0.295772
3.031000, -0.584337
3.032000, 1.700683
3.033000, 2.257040
3.034000, 1.823379
3.035000, -0.188226
3.036000, 0.218265
3.037000, 2.171812
3.038000, 1.718777
3.039000, 1.508232
3.040000, 2.020688
3.041000, 0.324302
3.042000, 1.734774
3.043000, 0.482840
3.044000, 0.640157
3.045000, 0.025693
3.046000, 1.540618
3.047000, 2.620120
3.048000, 2.227204
3.049000, 1.086781
3.050000, 2.149290
3.051000, 2.156046
3.052000, 2.153621
3.053000, 1.086118
3.054000, 0.840734
3.055000, 1.715965
3.056000, 1.417814
3.057000, 0.356733
3.058000, -0.359294
3.059000, 0.857822
3.060000, -0.794225
3.061000, 0.691462
3.062000, 1.080158
3.063000, 0.064465
3.064000, -0.114907
3.065000, 3.125412
3.066000, 0.512213
3.067000, 0.207773
3.068000, 1.221503
3.069000, 1.546398
3.070000, 3.545011
3.071000, 0.132255
3.072000, 0.265611
3.073000, 0.146416
3.074000, 1.786282
3.075000, 1.271325
3.076000, -0.745119
3.077000, 1.292912
3.078000, 0.871069
3.079000, 0.487102
3.080000, 0.713838
3.081000, 0.801047
3.082000, 0.469259
3.083000, 0.086840
3.084000, -1.839728
3.085000, 0.335195
3.086000, 0.813017
3.087000, 2.133947
3.088000, 0.582161
3.089000, 2.270196
3.090000, 0.654187
3.091000, 2.236051
3.092000, 0.841491
3.093000, 0.625725
3.094000, 2.067547
3.095000, 1.244667
3.096000, 1.813234
3.097000, 0.899131
3.098000, 0.924629
3.099000, 0.176322
3.100000, 1.378742
3.101000, 0.282572
3.102000, 1.119711
3.103000, 1.241137
3.104000, 0.455245
3.105000, -0.072653
3.106000, 2.351786
3.107000, 0.111897
3.108000, 0.474003
3.109000, 0.856334
3.110000, 1.292477
3.111000, 1.023403
3.112000, -0.780958
3.113000, 1.322389
3.114000, 0.118259
3.115000, 1.115631
3.116000, 1.084495
3.117000, 1.679358
3.118000, 1.798519
3.119000, 1.104939
3.120000, 1.111020
3.121000, 1.412269
3.122000, 1.597009
3.123000, 1.052187
3.124000, 2.847715
3.125000, 1.451556
3.126000, 0.657872
3.127000, 2.251847
3.128000, 1.905514
3.129000, -0.994285
3.130000, 0.681418
3.131000, 1.239508
3.132000, 1.892311
3.133000, -1.194914
3.134000, 0.557949
3.135000, -0.528422
3.136000, 0.620997
3.137000, -0.013841
3.138000, -0.644404
3.139000, 0.759605
3.140000, 2.914767
3.141000, 0.780339
3.142000, 1.600064
3.143000, 0.630491
3.144000, 0.660460
3.145000, 1.018723
3.146000, 0.623614
3.147000, 0.741522
3.148000, 2.236828
3.149000, 0.114094
3.150000, 0.019188
3.151000, -1.843503
3.152000, -0.254327
3.153000, 1.219938
3.154000, 1.344038
3.155000, 1.677635
3.156000, 0.229341
3.157000, 0.844583
3.158000, 0.348964
3.159000, 0.024004
3.160000, 1.808663
3.161000, -1.203847
3.162000, 0.403540
3.163000, 1.222407
3.164000, -0.461114
3.165000, 1.061916
3.166000, 2.645731
3.167000, 1.478624
3.168000, 0.071439
3.169000, 0.688301
3.170000, 1.732346
3.171000, 1.313174
3.172000, 1.126057
3.173000, -0.257233
3.174000, 0.856198
3.175000, 0.655660
3.176000, 0.360560
3.177000, 1.969984
3.178000, 0.043839
3.179000, 1.234768
3.180000, 0.207213
3.181000, 0.522800
3.182000, -0.607799
3.183000, 2.149890
3.184000, 0.439455
3.185000, 1.135270
3.186000, 0.169303
3.187000, 2.628442
3.188000, 0.381968
3.189000, 2.097122
3.190000, -0.657592
3.191000, 0.777454
3.192000, 0.947255
3.193000, 0.196654
3.194000, -0.660862
3.195000, 1.784857
3.196000, -0.410020
3.197000, 0.291076
3.198000, -0.270053
3.199000, 0.268231
3.200000, -0.339890
3.201000, 0.475067
3.202000, 0.731528
3.203000, 2.298884
3.204000, 2.339874
3.205000, 1.863095
3.206000, 3.018013
3.207000, 0.590073
3.208000, 2.084883
3.209000, 0.698462
3.210000, 0.147434
3.211000, -0.557623
3.212000, 0.774371
3.213000, 0.476277
3.214000, 0.431675
3.215000, -0.449929
3.216000, -0.030661
3.217000, 1.466639
3.218000, 1.758177
3.219000, 1.880351
3.220000, 0.913668
3.221000, 2.263437
3.222000, 1.685936
3.223000, -0.441211
3.224000, -0.093829
3.225000, -0.289410
3.226000, -0.508654
3.227000, -0.059121
3.228000, 1.503411
3.229000, 1.526602
3.230000, -0.646401
3.231000, -2.189122
3.232000, 3.041692
3.233000, -0.643397
3.234000, 0.870882
3.235000, -0.194009
3.236000, -0.457782
3.237000, 1.273699
3.238000, 3.114157
3.239000, 0.442100
3.240000, 0.840529
3.241000, 1.852297
3.242000, 0.785984
3.243000, 1.437591
3.244000, 1.089663
3.245000, 0.685897
3.246000, 0.621206
3.247000, 0.269168
3.248000, 0.329142
3.249000, 2.050429
3.250000, 1.844549
3.251000, 0.352528
3.252000, 2.003725
3.253000, 1.133874
3.254000, 1.158867
3.255000, 0.882673
3.256000, 0.169756
3.257000, 1.229624
3.258000, 0.929784
3.259000, -0.616014
3.260000, 1.276006
3.261000, 0.519815
3.262000, 2.012944
3.263000, 1.946301
3.264000, 2.379512
3.265000, -0.159828
3.266000, 1.804471
3.267000, 0.345310
3.268000, 2.660780
3.269000, 0.987673
3.270000, -0.211033
3.271000, 0.539753
3.272000, 0.722169
3.273000, 0.340409
3.274000, -0.666094
3.275000, -1.186715
3.276000, 1.934773
3.277000, 1.947110
3.278000, 2.462454
3.279000, 2.559302
3.280000, 0.714590
3.281000, 1.149783
3.282000, 1.092864
3.283000, 1.124089
3.284000, 2.458864
3.285000, 0.119828
3.286000, 1.391388
3.287000, -1.148860
3.288000, 0.700013
3.289000, 1.156515
3.290000, 0.316644
3.291000, 0.621041
3.292000, 1.530719
3.293000, 0.414737
3.294000, -0.390332
3.295000, 1.996884
3.296000, 1.353924
3.297000, -0.393452
3.298000, 0.821062
3.299000, 0.835708
3.300000, -1.392413
3.301000, -0.124971
3.302000, 0.405992
3.303000, 0.975249
3.304000, -0.379236
3.305000, 0.639105
3.306000, -0.206534
3.307000, 0.650518
3.308000, 0.431225
3.309000, 1.790166
3.310000, 0.204073
3.311000, 1.956557
3.312000, 0.445574
3.313000, 0.991245
3.314000, 1.576674
3.315000, 1.241698
3.316000, 1.319390
3.317000, 0.110768
3.318000, 0.849132
3.319000, 1.176799
3.320000, 0.995143
3.321000, 1.542077
3.322000, 1.509269
3.323000, 0.674471
3.324000, 0.614431
3.325000, 0.771678
3.326000, 1.215323
3.327000, 0.433149
3.328000, 1.095865
3.329000, 1.097445
3.330000, 1.246850
3.331000, -0.657544
3.332000, 3.390294
3.333000, 2.250732
3.334000, -0.744565
3.335000, 1.401303
3.336000, 1.969362
3.337000, 2.181887
3.338000, 1.536542
3.339000, 1.774483
3.340000, 1.268980
3.341000, 2.806750
3.342000, 1.629864
3.343000, -0.049228
3.344000, 3.026718
3.345000, 2.444420
3.346000, 2.019595
3.347000, 0.400009
3.348000, -0.329519
3.349000, 0.425519
3.350000, 2.740421
3.351000, -1.010058
3.352000, 1.267043
3.353000, 0.241077
3.354000, 0.271914
3.355000, 0.612997
3.356000, 0.646285
3.357000, 2.996294
3.358000, 1.293751
3.359000, 0.474139
3.360000, 0.831684
3.361000, 0.329884
3.362000, 1.118510
3.363000, 1.087531
3.364000, 0.304893
3.365000, 1.193059
3.366000, 1.374767
3.367000, 0.850371
3.368000, -0.383760
3.369000, 0.211678
3.370000, 2.953326
3.371000, 0.417264
3.372000, 1.746598
3.373000, 2.748757
3.374000, -0.017326
3.375000, -0.173436
3.376000, 1.409864
3.377000, 0.741535
3.378000, 0.636024
3.379000, 0.632426
3.380000, 2.243401
3.381000, 2.354012
3.382000, 0.635013
3.383000, 1.996086
3.384000, 1.217588
3.385000, 0.187828
3.386000, 1.381564
3.387000, 1.704170
3.388000, 0.930551
3.389000, 1.238355
3.390000, 2.108583
3.391000, -1.039774
3.392000, 0.010009
3.393000, 2.544826
3.394000, 2.907898
3.395000, 0.989038
3.396000, 1.540143
3.397000, -0.458110
3.398000, 2.409245
3.399000, 1.075254
3.400000, 0.557449
3.401000, -0.706593
3.402000, 2.240957
3.403000, 2.706076
3.404000, 1.456953
3.405000, 2.474692
3.406000, 1.719375
3.407000, 2.287962
3.408000, 1.237813
3.409000, 3.360116
3.410000, 1.098760
3.411000, 1.697002
3.412000, 2.134892
3.413000, 2.089436
3.414000, 4.123205
3.415000, 1.889080
3.416000, 0.919732
3.417000, 2.192146
3.418000, 1.157419
3.419000, 2.818902
3.420000, 0.632837
3.421000, 0.971299
3.422000, 0.204075
3.423000, -0.280223
3.424000, -0.027199
3.425000, 0.329096
3.426000, 2.961562
3.427000, 2.628543
3.428000, 0.598319
3.429000, 1.021265
3.430000, 1.017366
3.431000, -1.099319
3.432000, 2.537535
3.433000, 0.129309
3.434000, 1.970205
3.435000, 3.849788
3.436000, 1.725328
3.437000, 0.889008
3.438000, 2.657174
3.439000, 1.962619
3.440000, 0.722854
3.441000, 1.954172
3.442000, 0.464059
3.443000, 0.681669
3.444000, 1.764261
3.445000, -0.047628
3.446000, 0.153707
3.447000, 0.851126
3.448000, 1.593987
3.449000, 1.696042
3.450000, 0.299622
3.451000, 2.094148
3.452000, 2.559362
3.453000, 0.713378
3.454000, -0.161010
3.455000, 2.321584
3.456000, 1.995764
3.457000, -0.272646
3.458000, 2.630107
3.459000, 1.193930
3.460000, 3.119716
3.461000, 0.855009
3.462000, 2.409317
3.463000, 2.346536
3.464000, -0.650161
3.465000, 2.049072
3.466000, 2.170635
3.467000, 1.328381
3.468000, 2.881355
3.469000, 2.116591
3.470000, 0.448111
3.471000, 1.550660
3.472000, -0.018777
3.473000, 2.623456
3.474000, -0.006494
3.475000, -0.484478
3.476000, 1.437377
3.477000, 1.056429
3.478000, 1.591482
3.479000, 0.582643
3.480000, 0.804690
3.481000, 1.554409
3.482000, 2.681849
3.483000, 1.203292
3.484000, 0.783115
3.485000, 1.233163
3.486000, 1.483721
3.487000, 0.772562
3.488000, 0.345701
3.489000, -0.950861
3.490000, 2.570989
3.491000, 1.058422
3.492000, -0.169799
3.493000, 1.909139
3.494000, 1.204233
3.495000, -0.173963
3.496000, 1.613906
3.497000, 3.072873
3.498000, 0.321010
3.499000, 1.814692
3.500000, 0.548872
3.501000, 1.866072
3.502000, 2.482593
3.503000, 0.640360
3.504000, 2.360699
3.505000, 1.034501
3.506000, 1.937054
3.507000, 1.042522
3.508000, 2.497573
3.509000, 2.249499
3.510000, -0.340518
3.511000, 0.248100
3.512000, 1.601454
3.513000, -0.646111
3.514000, 1.114970
3.515000, 1.092633
3.516000, 0.286720
3.517000, 1.161123
3.518000, -0.119860
3.519000, 1.187836
3.520000, 1.360271
3.521000, 2.968824
3.522000, 1.352694
3.523000, 2.524158
3.524000, 3.229991
3.525000, 1.325565
3.526000, 0.359823
3.527000, 1.517243
3.528000, 2.169383
3.529000, 0.877221
3.530000, 3.954213
3.531000, 0.645157
3.532000, 2.160863
3.533000, 0.348768
3.534000, 0.668148
3.535000, 0.156891
3.536000, 1.415889
3.537000, -0.166257
3.538000, 1.210503
3.539000, 0.944744
3.540000, -0.211597
3.541000, 3.498278
3.542000, 0.572927
3.543000, 1.861762
3.544000, 2.129561
3.545000, 1.726618
3.546000, 1.521513
3.547000, 3.137626
3.548000, -0.684779
3.549000, 1.640468
3.550000, 1.579434
3.551000, -1.585981
3.552000, 3.000116
3.553000, 0.864089
3.554000, 1.512623
3.555000, 1.411803
3.556000, 0.363457
3.557000, 1.271561
3.558000, 2.589068
3.559000, 1.001347
3.560000, 1.892872
3.561000, 0.905608
3.562000, 2.027756
3.563000, 1.164608
3.564000, 0.118127
3.565000, 1.847732
3.566000, 1.970830
3.567000, 3.176657
3.568000, 1.096398
3.569000, 3.731202
3.570000, -0.220046
3.571000, 2.999584
3.572000, 2.723267
3.573000, 3.170632
3.574000, 1.492548
3.575000, 0.002210
3.576000, 0.966132
3.577000, -0.527562
3.578000, 2.101371
3.579000, 0.609551
3.580000, 2.211004
3.581000, 1.058918
3.582000, 1.817180
3.583000, 1.369092
3.584000, 0.324811
3.585000, -0.802429
3.586000, 0.073858
3.587000, 0.788794
3.588000, -0.751488
3.589000, -0.385663
3.590000, 0.865977
3.591000, 0.692816
3.592000, 1.304527
3.593000, 1.594302
3.594000, 0.311954
3.595000, 1.558448
3.596000, 2.135717
3.597000, 0.660471
3.598000, 1.573274
3.599000, 1.128672
3.600000, 1.237141
3.601000, 1.426601
3.602000, 0.233745
3.603000, -0.329167
3.604000, 1.880468
3.605000, -0.488278
3.606000, 1.539017
3.607000, -0.295505
3.608000, 1.479161
3.609000, 0.575203
3.610000, 1.677219
3.611000, 0.907306
3.612000, 0.451950
3.613000, 1.329470
3.614000, -0.732055
3.615000, 2.378342
3.616000, 3.083843
3.617000, -0.285904
3.618000, 0.584540
3.619000, 3.123980
3.620000, 2.095705
3.621000, 1.881298
3.622000, 0.201249
3.623000, 2.022085
3.624000, 0.030271
3.625000, 1.661579
3.626000, 2.835750
3.627000, 2.312989
3.628000, 1.905344
3.629000, -0.270397
3.630000, 1.410272
3.631000, 0.671822
3.632000, 1.315280
3.633000, 1.493653
3.634000, 0.680642
3.635000, 0.536462
3.636000, 0.794407
3.637000, -0.468539
3.638000, 1.461200
3.639000, 0.343813
3.640000, 0.692749
3.641000, 0.638350
3.642000, 0.648773
3.643000, 2.294896
3.644000, -0.311480
3.645000, 2.465437
3.646000, 0.489097
3.647000, -0.577588
3.648000, 1.541233
3.649000, 0.469393
3.650000, 1.348169
3.651000, 1.799763
3.652000, 0.346175
3.653000, 1.557629
3.654000, 1.908090
3.655000, 0.424090
3.656000, 0.196418
3.657000, 1.369189
3.658000, 0.324102
3.659000, 0.767938
3.660000, 2.531656
3.661000, 0.932755
3.662000, 0.367417
3.663000, -1.223599
3.664000, 0.557427
3.665000, 2.071201
3.666000, -0.458244
3.667000, 1.799530
3.668000, -0.329357
3.669000, 0.329681
3.670000, -0.456103
3.671000, 0.269710
3.672000, 1.772376
3.673000, 1.995604
3.674000, -0.147483
3.675000, 0.025195
3.676000, 0.303204
3.677000, -0.519771
3.678000, 2.016095
3.679000, 2.580779
3.680000, -0.006771
3.681000, 0.257263
3.682000, 2.650459
3.683000, 0.843419
3.684000, 3.095614
3.685000, 0.571573
3.686000, 0.184637
3.687000, -0.345582
3.688000, 2.799272
3.689000, 0.989341
3.690000, 0.838339
3.691000, 0.526247
3.692000, 1.084397
3.693000, 1.971258
3.694000, -0.041854
3.695000, 0.308627
3.696000, 1.825553
3.697000, 1.394496
3.698000, 0.474174
3.699000, 0.533115
3.700000, 2.823660
3.701000, 0.211857
3.702000, 0.186805
3.703000, 1.047725
3.704000, 1.804179
3.705000, 1.013248
3.706000, 2.232499
3.707000, 0.173618
3.708000, 1.023454
3.709000, 0.244221
3.710000, 0.683915
3.711000, 0.322135
3.712000, 0.626330
3.713000, 0.855224
3.714000, 0.769572
3.715000, 0.954254
3.716000, 0.280662
3.717000, 2.029766
3.718000, 1.196258
3.719000, 0.916031
3.720000, 0.607646
3.721000, -0.736946
3.722000, 2.095967
3.723000, 2.862516
3.724000, 1.595122
3.725000, -0.840483
3.726000, 0.845976
3.727000, 2.023318
3.728000, 0.931162
3.729000, 2.172794
3.730000, -0.824041
3.731000, 1.826928
3.732000, 0.478409
3.733000, -0.602792
3.734000, -0.497581
3.735000, -1.449740
3.736000, 1.097988
3.737000, 1.187975
3.738000, 1.239025
3.739000, 1.028294
3.740000, 1.583703
3.741000, -0.413534
3.742000, 0.988009
3.743000, 1.196685
3.744000, 0.617726
3.745000, 0.239870
3.746000, 1.357335
3.747000, -0.450430
3.748000, 1.107801
3.749000, 1.714443
3.750000, 1.253916
3.751000, -0.218777
3.752000, 1.167251
3.753000, -0.418075
3.754000, 0.399916
3.755000, 0.208550
3.756000, 1.693954
3.757000, 1.710113
3.758000, 1.330989
3.759000, 0.523824
3.760000, 0.815150
3.761000, 0.304712
3.762000, -0.341300
3.763000, 1.400015
3.764000, 2.436920
3.765000, 0.896734
3.766000, 1.378312
3.767000, -0.366415
3.768000, 0.722473
3.769000, 0.879711
3.770000, -0.466569
3.771000, 1.181552
3.772000, -0.208562
3.773000, 0.208757
3.774000, -1.177564
3.775000, -0.454921
3.776000, 0.069888
3.777000, 1.019082
3.778000, 2.198200
3.779000, 1.788391
3.780000, 0.728211
3.781000, 2.523454
3.782000, 0.416468
3.783000, 1.031047
3.784000, 2.011186
3.785000, 0.676522
3.786000, 1.144133
3.787000, 0.435583
3.788000, -1.382983
3.789000, 2.771783
3.790000, -0.296088
3.791000, 0.756271
3.792000, -0.034473
